customer_id,segment,predicted_clv,holdout_spend,cal_frequency,recency_days
1235,Segment 0,196.0,311.16,1,246.0
1236,Segment 2,272.38,0.0,1,133.0
1237,Segment 2,336.51,90.02,0,82.0
1238,Segment 4,600.05,8.5,4,0.0
1239,Segment 4,1062.19,2218.9,8,64.0
1240,Segment 3,687.39,0.0,4,440.0
1241,Segment 2,185.46,0.0,0,208.0
1242,Segment 2,297.93,131.52,0,102.0
1243,Segment 1,85.09,0.0,0,540.0
1244,Segment 2,179.71,0.0,0,217.0
1245,Segment 0,91.18,0.0,0,499.0
1246,Segment 2,685.54,1538.44,1,22.0
1247,Segment 0,191.22,0.0,1,231.0
1248,Segment 4,1250.82,877.0,15,5.0
1249,Segment 2,171.44,0.0,0,231.0
1250,Segment 0,134.7,0.0,0,314.0
1251,Segment 2,189.5,0.0,0,202.0
1252,Segment 0,307.75,0.0,3,271.0
1253,Segment 2,389.57,1014.64,0,61.0
1254,Segment 0,232.76,314.16,1,232.0
1255,Segment 0,426.94,0.0,3,239.0
1256,Segment 0,262.15,0.0,3,210.0
1257,Segment 1,336.35,0.0,2,159.0
1258,Segment 1,163.89,348.99,0,245.0
1259,Segment 4,876.4,429.8,7,134.0
1260,Segment 4,1001.17,852.72,6,88.0
1261,Segment 2,297.93,0.0,0,102.0
1262,Segment 2,362.35,0.0,0,71.0
1263,Segment 0,478.72,0.0,2,404.0
1264,Segment 2,237.81,361.28,1,190.0
1265,Segment 1,184.15,158.85,0,210.0
1266,Segment 1,463.11,384.05,4,119.0
1267,Segment 4,1795.55,2994.0,10,105.0
1268,Segment 0,125.62,0.0,0,342.0
1269,Segment 0,113.84,0.0,0,385.0
1270,Segment 0,97.66,0.0,0,461.0
1271,Segment 2,275.82,0.0,1,202.0
1272,Segment 4,505.72,75.6,4,9.0
1273,Segment 4,206.83,0.0,3,168.0
1274,Segment 2,411.2,549.25,0,54.0
1275,Segment 2,598.17,158.4,1,44.0
1276,Segment 4,3576.74,0.0,10,25.0
1277,Segment 4,1399.54,1765.68,7,18.0
1278,Segment 2,338.3,117.86,1,113.0
1279,Segment 2,555.22,728.95,1,51.0
1280,Segment 0,209.37,0.0,2,225.0
1281,Segment 1,1063.19,0.0,4,187.0
1282,Segment 2,492.82,256.6,4,89.0
1283,Segment 1,190.89,0.0,0,200.0
1284,Segment 2,250.65,51.95,1,53.0
1285,Segment 4,588.0,0.0,16,116.0
1286,Segment 1,221.27,0.0,1,195.0
1287,Segment 1,154.64,0.0,2,284.0
1288,Segment 2,164.93,0.0,0,243.0
1289,Segment 2,188.14,80.7,0,204.0
1290,Segment 2,171.44,0.0,0,231.0
1291,Segment 4,1962.82,7453.74,20,26.0
1292,Segment 2,386.68,0.0,1,194.0
1293,Segment 4,943.03,1775.44,8,22.0
1294,Segment 2,640.71,44.35,0,9.0
1295,Segment 2,310.38,0.0,0,95.0
1296,Segment 1,112.61,413.59,0,390.0
1297,Segment 4,1149.06,1507.23,7,23.0
1298,Segment 4,408.89,0.0,3,14.0
1299,Segment 2,178.48,0.0,0,219.0
1300,Segment 4,664.48,869.87,4,201.0
1301,Segment 1,185.24,200.14,3,247.0
1302,Segment 1,176.07,0.0,0,223.0
1303,Segment 1,747.71,961.26,6,134.0
1304,Segment 4,1731.2,1055.51,13,40.0
1305,Segment 4,380.29,203.28,7,133.0
1306,Segment 4,1233.89,6383.73,8,22.0
1307,Segment 2,305.87,0.0,1,187.0
1308,Segment 4,685.76,2749.37,3,8.0
1309,Segment 4,639.54,369.41,3,47.0
1310,Segment 2,557.49,0.0,0,21.0
1311,Segment 2,187.78,76.8,1,188.0
1312,Segment 4,1368.25,1923.19,12,13.0
1313,Segment 4,893.02,1083.24,9,53.0
1314,Segment 2,334.76,0.0,1,194.0
1315,Segment 0,152.87,0.0,1,327.0
1316,Segment 0,200.15,0.0,2,254.0
1317,Segment 4,2061.6,2620.84,20,22.0
1318,Segment 4,585.05,0.0,4,19.0
1319,Segment 4,1577.17,733.94,6,40.0
1320,Segment 0,85.09,0.0,0,540.0
1321,Segment 2,1036.38,3682.62,2,96.0
1322,Segment 2,545.7,2687.56,0,23.0
1323,Segment 4,642.61,300.1,5,49.0
1324,Segment 0,132.64,0.0,0,320.0
1325,Segment 1,166.51,0.0,0,240.0
1326,Segment 2,519.53,0.0,2,6.0
1327,Segment 1,116.9,0.0,0,373.0
1328,Segment 1,154.76,0.0,1,288.0
1329,Segment 2,330.1,0.0,0,85.0
1330,Segment 4,306.86,354.52,2,83.0
1331,Segment 4,485.72,505.18,1,184.0
1332,Segment 4,2954.53,963.83,9,15.0
1333,Segment 0,115.35,0.0,0,379.0
1334,Segment 0,99.14,0.0,0,453.0
1335,Segment 1,202.36,642.8,1,284.0
1336,Segment 4,627.48,130.2,5,19.0
1337,Segment 2,346.84,0.0,1,33.0
1338,Segment 2,398.55,310.93,0,58.0
1339,Segment 2,192.3,327.7,0,198.0
1340,Segment 0,94.08,0.0,7,272.0
1341,Segment 0,195.17,0.0,1,278.0
1342,Segment 1,120.96,0.0,0,358.0
1343,Segment 4,1847.73,923.82,12,51.0
1344,Segment 4,7897.48,7966.3,30,4.0
1345,Segment 4,939.45,1434.17,9,14.0
1346,Segment 0,119.58,0.0,0,363.0
1347,Segment 4,785.83,727.44,5,75.0
1348,Segment 2,316.04,0.0,0,92.0
1349,Segment 4,230.65,35.4,4,172.0
1350,Segment 1,548.37,844.06,2,15.0
1351,Segment 0,114.34,152.2,0,383.0
1352,Segment 4,3003.56,2053.16,25,23.0
1353,Segment 2,354.92,0.0,0,74.0
1354,Segment 0,86.07,0.0,0,533.0
1355,Segment 0,125.3,0.0,1,299.0
1356,Segment 4,810.47,475.98,5,117.0
1357,Segment 4,2127.89,408.0,11,145.0
1358,Segment 2,316.04,0.0,0,92.0
1359,Segment 4,1004.12,672.69,9,7.0
1360,Segment 1,422.12,0.0,1,113.0
1361,Segment 1,3515.65,2557.61,7,8.0
1362,Segment 4,3368.44,9776.91,22,21.0
1363,Segment 2,192.3,225.36,0,198.0
1364,Segment 2,201.19,260.25,1,205.0
1365,Segment 0,192.42,725.64,1,385.0
1366,Segment 2,3321.52,4814.6,9,5.0
1367,Segment 4,1479.12,3541.43,10,7.0
1368,Segment 0,167.11,0.0,1,270.0
1369,Segment 2,354.92,0.0,0,74.0
1370,Segment 4,2114.11,3178.28,18,13.0
1371,Segment 0,209.64,0.0,2,315.0
1372,Segment 4,5706.32,5630.22,15,47.0
1373,Segment 0,1.54,0.0,6,494.0
1374,Segment 4,793.98,492.18,11,19.0
1375,Segment 2,342.01,0.0,2,197.0
1376,Segment 2,354.92,0.0,0,74.0
1377,Segment 4,411.33,0.0,3,128.0
1378,Segment 0,130.23,0.0,1,322.0
1379,Segment 0,92.31,0.0,0,492.0
1380,Segment 2,359.84,1065.94,0,72.0
1381,Segment 0,95.34,0.0,0,474.0
1382,Segment 0,103.46,0.0,0,431.0
1383,Segment 2,514.86,634.34,2,69.0
1384,Segment 2,358.41,299.81,2,33.0
1385,Segment 4,401.87,465.39,6,21.0
1386,Segment 4,296.85,45.6,3,221.0
1387,Segment 4,1218.22,0.0,7,110.0
1388,Segment 2,272.7,0.0,1,172.0
1389,Segment 4,265.25,528.96,5,7.0
1390,Segment 0,132.64,0.0,0,320.0
1391,Segment 4,2442.91,1636.13,22,6.0
1392,Segment 0,151.96,0.0,0,270.0
1393,Segment 1,187.78,191.47,1,212.0
1394,Segment 4,4046.3,42870.58,2,130.0
1395,Segment 2,254.24,0.0,0,132.0
1396,Segment 4,683.02,0.0,1,462.0
1397,Segment 4,1590.65,2275.28,15,4.0
1398,Segment 1,162.87,0.0,0,247.0
1399,Segment 0,86.5,0.0,0,530.0
1400,Segment 0,178.9,0.0,1,289.0
1401,Segment 4,1174.53,1782.71,13,26.0
1402,Segment 4,2849.26,1817.4,10,5.0
1403,Segment 2,253.68,216.21,2,197.0
1404,Segment 1,1572.73,0.0,4,47.0
1405,Segment 0,84.4,0.0,0,545.0
1406,Segment 4,1126.7,1228.15,7,28.0
1407,Segment 0,58.99,594.16,1,539.0
1408,Segment 4,2702.42,3981.63,21,28.0
1409,Segment 2,428.19,594.4,0,49.0
1410,Segment 4,1095.49,1704.67,6,11.0
1411,Segment 4,934.55,1402.77,10,183.0
1412,Segment 4,512.89,0.0,6,81.0
1413,Segment 0,221.27,0.0,1,309.0
1414,Segment 2,168.66,0.0,0,236.0
1415,Segment 1,124.87,0.0,1,183.0
1416,Segment 1,156.81,0.0,2,214.0
1417,Segment 0,84.95,0.0,0,541.0
1418,Segment 2,160.37,643.63,0,252.0
1419,Segment 2,844.84,257.48,4,64.0
1420,Segment 1,247.65,331.96,1,63.0
1421,Segment 4,669.23,764.96,4,68.0
1422,Segment 4,515.69,0.0,3,127.0
1423,Segment 0,98.58,0.0,0,456.0
1424,Segment 4,173.24,287.64,1,123.0
1425,Segment 4,1946.52,0.0,10,190.0
1426,Segment 4,1744.83,2569.05,15,28.0
1427,Segment 4,414.48,0.0,4,208.0
1428,Segment 1,90.55,0.0,0,503.0
1429,Segment 0,146.41,415.82,2,298.0
1430,Segment 1,198.42,0.0,1,181.0
1431,Segment 0,142.03,0.0,0,294.0
1432,Segment 4,1365.78,2019.6,3,25.0
1433,Segment 4,1665.86,2287.27,5,62.0
1434,Segment 4,619.32,285.6,5,93.0
1435,Segment 2,288.91,0.0,1,41.0
1436,Segment 1,518.3,0.0,0,28.0
1437,Segment 2,217.14,352.46,0,167.0
1438,Segment 0,109.36,0.0,1,481.0
1439,Segment 4,564.13,306.78,4,42.0
1440,Segment 0,143.2,0.0,0,291.0
1441,Segment 4,1815.46,0.0,4,47.0
1442,Segment 2,354.92,0.0,0,74.0
1443,Segment 3,67650.33,72505.48,86,15.0
1444,Segment 4,328.6,155.71,3,93.0
1445,Segment 4,1024.86,3972.32,9,64.0
1446,Segment 0,14.31,0.0,6,418.0
1447,Segment 4,845.0,0.0,6,23.0
1448,Segment 2,301.38,111.68,0,100.0
1449,Segment 2,549.19,1696.12,2,7.0
1450,Segment 2,334.35,0.0,0,83.0
1451,Segment 0,139.75,0.0,1,313.0
1452,Segment 4,377.84,303.59,5,71.0
1453,Segment 1,148.41,0.0,1,228.0
1454,Segment 2,185.52,0.0,1,238.0
1455,Segment 2,293.44,0.0,2,183.0
1456,Segment 0,85.37,363.79,0,538.0
1457,Segment 0,59.48,0.0,2,413.0
1458,Segment 4,171.08,336.8,2,27.0
1459,Segment 1,1280.28,2845.08,5,137.0
1460,Segment 2,545.93,0.0,3,105.0
1461,Segment 4,429.55,544.01,5,189.0
1462,Segment 4,2070.6,1464.05,21,13.0
1463,Segment 0,158.69,0.0,1,218.0
1464,Segment 0,232.69,0.0,3,251.0
1465,Segment 2,196.26,0.0,1,219.0
1466,Segment 2,245.84,0.0,0,139.0
1467,Segment 0,423.26,0.0,4,235.0
1468,Segment 0,147.24,0.0,0,281.0
1469,Segment 2,603.87,1258.01,1,22.0
1470,Segment 2,1678.0,2467.89,7,8.0
1471,Segment 0,95.34,0.0,0,474.0
1472,Segment 4,261.47,4255.66,3,7.0
1473,Segment 2,193.73,0.0,0,196.0
1474,Segment 2,438.47,430.85,1,77.0
1475,Segment 4,3234.06,7874.33,13,4.0
1476,Segment 1,698.55,0.0,4,9.0
1477,Segment 2,179.09,0.0,0,218.0
1478,Segment 4,392.36,490.1,5,47.0
1479,Segment 1,490.29,0.0,3,26.0
1480,Segment 0,104.71,0.0,0,425.0
1481,Segment 4,378.49,383.18,5,23.0
1482,Segment 0,302.26,0.0,2,189.0
1483,Segment 2,187.46,0.0,0,205.0
1484,Segment 4,222.77,150.61,2,230.0
1485,Segment 4,690.35,243.8,6,72.0
1486,Segment 2,581.27,0.0,2,47.0
1487,Segment 0,91.82,0.0,0,495.0
1488,Segment 0,120.68,151.74,0,359.0
1489,Segment 4,1315.07,990.28,11,21.0
1490,Segment 4,1569.48,301.24,13,5.0
1491,Segment 4,953.51,1327.46,11,15.0
1492,Segment 2,159.87,1070.48,0,253.0
1493,Segment 1,330.1,365.73,0,85.0
1494,Segment 4,642.8,867.61,5,123.0
1495,Segment 1,176.66,1839.3,0,222.0
1496,Segment 4,877.85,1141.42,12,15.0
1497,Segment 2,196.98,89.94,1,217.0
1498,Segment 4,597.09,0.0,3,55.0
1499,Segment 4,1422.27,2563.87,8,14.0
1500,Segment 1,359.84,686.23,0,72.0
1501,Segment 4,571.54,517.66,6,23.0
1502,Segment 4,445.19,0.0,3,242.0
1503,Segment 1,1034.1,522.79,2,18.0
1504,Segment 4,1744.68,926.69,7,4.0
1505,Segment 0,310.79,0.0,2,245.0
1506,Segment 1,774.62,785.07,4,99.0
1507,Segment 0,281.11,0.0,1,243.0
1508,Segment 2,487.66,227.86,2,40.0
1509,Segment 1,359.84,1352.4,0,72.0
1510,Segment 4,753.94,488.41,5,19.0
1511,Segment 4,982.58,1829.31,4,34.0
1512,Segment 1,468.49,301.56,3,180.0
1513,Segment 1,174.8,0.0,1,181.0
1514,Segment 4,177.93,0.0,2,134.0
1515,Segment 4,1016.89,1085.81,15,8.0
1516,Segment 2,314.89,663.49,1,33.0
1517,Segment 0,90.39,213.7,0,504.0
1518,Segment 2,399.12,0.0,1,42.0
1519,Segment 4,1897.55,1037.81,11,53.0
1520,Segment 1,96.4,0.0,0,468.0
1521,Segment 1,1116.18,0.0,1,27.0
1522,Segment 2,414.49,1024.42,0,53.0
1523,Segment 4,378.53,0.0,4,86.0
1524,Segment 2,437.7,0.0,2,126.0
1525,Segment 4,1017.14,0.0,7,218.0
1526,Segment 2,198.9,0.0,0,189.0
1527,Segment 0,147.21,0.0,1,301.0
1528,Segment 2,166.51,0.0,0,240.0
1529,Segment 4,548.5,0.0,3,68.0
1530,Segment 4,828.98,2479.58,4,126.0
1531,Segment 4,7623.76,5045.16,18,7.0
1532,Segment 0,200.03,0.0,1,279.0
1533,Segment 2,431.76,2378.23,0,48.0
1534,Segment 2,171.44,0.0,0,231.0
1535,Segment 4,421.35,218.27,4,53.0
1536,Segment 0,270.11,530.18,1,272.0
1537,Segment 2,168.66,0.0,0,236.0
1538,Segment 1,370.11,470.08,0,68.0
1539,Segment 0,148.5,0.0,0,278.0
1540,Segment 1,162.87,0.0,0,247.0
1541,Segment 2,245.84,0.0,0,139.0
1542,Segment 2,272.04,0.0,1,33.0
1543,Segment 4,296.14,305.87,2,62.0
1544,Segment 2,625.05,341.27,1,25.0
1545,Segment 0,91.98,0.0,0,494.0
1546,Segment 0,395.51,0.0,4,203.0
1547,Segment 1,397.0,754.49,3,97.0
1548,Segment 4,685.08,2522.97,4,20.0
1549,Segment 2,179.71,0.0,0,217.0
1550,Segment 0,115.99,0.0,1,328.0
1551,Segment 2,683.29,0.0,0,4.0
1552,Segment 2,180.33,0.0,0,216.0
1553,Segment 4,1633.65,1920.16,14,11.0
1554,Segment 0,163.98,0.0,3,271.0
1555,Segment 0,97.66,578.45,0,461.0
1556,Segment 0,318.52,1910.01,3,321.0
1557,Segment 1,1260.61,2568.47,3,50.0
1558,Segment 1,665.59,93.35,0,6.0
1559,Segment 1,557.49,0.0,0,21.0
1560,Segment 2,653.61,317.04,2,7.0
1561,Segment 1,650.46,1537.09,3,169.0
1562,Segment 4,1638.71,2259.84,8,18.0
1563,Segment 4,1692.82,3733.48,6,12.0
1564,Segment 4,562.43,538.54,5,113.0
1565,Segment 2,180.95,0.0,0,215.0
1566,Segment 4,474.39,166.2,2,246.0
1567,Segment 1,208.55,0.0,1,229.0
1568,Segment 2,336.51,1057.88,0,82.0
1569,Segment 3,19556.74,24053.81,33,27.0
1570,Segment 4,1584.66,2327.72,19,126.0
1571,Segment 1,386.87,632.04,2,224.0
1572,Segment 0,251.17,0.0,2,238.0
1573,Segment 2,197.95,0.0,1,215.0
1574,Segment 1,457.63,0.0,2,30.0
1575,Segment 0,323.36,2083.42,3,186.0
1576,Segment 4,908.49,1300.74,6,27.0
1577,Segment 4,832.54,1416.65,5,42.0
1578,Segment 2,166.51,0.0,0,240.0
1579,Segment 1,214.91,0.0,1,50.0
1580,Segment 2,728.97,1017.57,7,81.0
1581,Segment 1,167.58,120.0,0,238.0
1582,Segment 4,399.84,1926.58,2,74.0
1583,Segment 0,371.38,0.0,3,230.0
1584,Segment 0,152.85,0.0,0,268.0
1585,Segment 2,170.87,0.0,0,232.0
1586,Segment 4,426.4,0.0,4,14.0
1587,Segment 2,436.9,1203.93,2,141.0
1588,Segment 1,187.77,0.0,3,237.0
1589,Segment 1,439.09,305.24,0,46.0
1590,Segment 0,187.56,0.0,1,217.0
1591,Segment 0,115.86,0.0,0,377.0
1592,Segment 4,399.95,0.0,2,50.0
1593,Segment 4,440.08,311.65,4,190.0
1594,Segment 4,2012.93,2803.14,9,81.0
1595,Segment 0,103.46,0.0,0,431.0
1596,Segment 2,385.96,840.21,1,189.0
1597,Segment 4,1338.36,873.98,8,11.0
1598,Segment 2,1019.59,500.52,2,6.0
1599,Segment 1,348.11,8.25,1,4.0
1600,Segment 1,339.86,0.0,1,50.0
1601,Segment 2,528.92,0.0,0,26.0
1602,Segment 4,896.54,1463.83,8,23.0
1603,Segment 1,345.95,358.96,2,18.0
1604,Segment 4,317.71,0.0,3,229.0
1605,Segment 4,1019.41,244.05,17,14.0
1606,Segment 2,530.47,759.14,2,105.0
1607,Segment 0,84.54,0.0,0,544.0
1608,Segment 2,370.11,0.0,0,68.0
1609,Segment 2,490.49,0.0,2,82.0
1610,Segment 2,964.7,233.64,1,42.0
1611,Segment 2,315.16,0.0,2,23.0
1612,Segment 4,285.11,0.0,2,173.0
1613,Segment 2,227.13,0.0,1,197.0
1614,Segment 0,113.59,0.0,0,386.0
1615,Segment 2,212.26,0.0,1,210.0
1616,Segment 2,1314.31,2600.15,1,8.0
1617,Segment 0,185.01,0.0,1,202.0
1618,Segment 0,128.4,0.0,0,333.0
1619,Segment 1,2281.18,6396.71,3,20.0
1620,Segment 2,260.61,0.0,0,127.0
1621,Segment 0,103.06,0.0,1,450.0
1622,Segment 1,277.71,0.0,4,258.0
1623,Segment 2,296.23,0.0,0,103.0
1624,Segment 0,192.96,0.0,1,251.0
1625,Segment 2,218.05,0.0,0,166.0
1626,Segment 0,123.54,0.0,0,349.0
1627,Segment 4,283.88,235.56,1,258.0
1628,Segment 0,92.47,0.0,0,491.0
1629,Segment 2,364.9,302.45,0,70.0
1630,Segment 0,103.88,0.0,0,429.0
1631,Segment 2,480.98,237.12,2,103.0
1632,Segment 2,156.99,202.68,0,259.0
1633,Segment 2,192.3,615.49,0,198.0
1634,Segment 0,136.82,0.0,0,308.0
1635,Segment 2,294.55,0.0,0,104.0
1636,Segment 4,1391.36,2012.3,10,11.0
1637,Segment 1,296.97,1012.26,2,232.0
1638,Segment 1,1273.91,3570.24,5,19.0
1639,Segment 0,114.09,0.0,0,384.0
1640,Segment 2,166.51,0.0,0,240.0
1641,Segment 2,528.92,0.0,0,26.0
1642,Segment 0,117.16,0.0,0,372.0
1643,Segment 4,2170.98,1828.12,14,30.0
1644,Segment 4,383.76,377.64,4,179.0
1645,Segment 2,786.99,2314.44,1,6.0
1646,Segment 2,225.2,0.0,1,209.0
1647,Segment 4,439.51,0.0,7,202.0
1648,Segment 1,247.38,559.7,1,216.0
1649,Segment 4,802.63,3487.86,10,123.0
1650,Segment 0,97.84,0.0,0,460.0
1651,Segment 1,506.0,499.8,3,25.0
1652,Segment 4,618.43,750.74,8,67.0
1653,Segment 2,195.18,0.0,0,194.0
1654,Segment 1,986.39,1123.1,1,13.0
1655,Segment 4,651.95,1893.39,5,46.0
1656,Segment 4,606.98,1393.35,4,126.0
1657,Segment 1,1024.15,273.17,6,14.0
1658,Segment 2,272.91,0.0,0,118.0
1659,Segment 2,170.87,761.33,0,232.0
1660,Segment 4,194.12,0.0,2,170.0
1661,Segment 2,301.31,1267.93,1,166.0
1662,Segment 4,2517.35,3451.93,14,6.0
1663,Segment 2,194.45,0.0,0,195.0
1664,Segment 2,431.52,744.65,2,60.0
1665,Segment 1,332.47,385.87,2,204.0
1666,Segment 4,467.38,357.93,4,19.0
1667,Segment 4,1833.03,3862.33,13,75.0
1668,Segment 4,305.55,0.0,2,26.0
1669,Segment 0,202.2,0.0,2,242.0
1670,Segment 1,2671.99,2895.66,8,84.0
1671,Segment 0,182.4,363.34,1,302.0
1672,Segment 2,384.15,882.99,1,47.0
1673,Segment 2,183.5,0.0,0,211.0
1674,Segment 1,249.38,0.0,1,319.0
1675,Segment 4,700.8,0.0,3,110.0
1676,Segment 2,150.64,0.0,0,273.0
1677,Segment 0,136.46,0.0,0,309.0
1678,Segment 0,120.13,89.06,0,361.0
1679,Segment 4,282.83,0.0,4,173.0
1680,Segment 2,278.76,0.0,0,114.0
1681,Segment 4,2111.55,0.0,4,127.0
1682,Segment 4,1119.76,1171.97,8,124.0
1683,Segment 4,975.55,1288.6,7,63.0
1684,Segment 4,1487.84,0.0,5,12.0
1685,Segment 1,553.16,811.8,2,118.0
1686,Segment 2,154.66,0.0,0,264.0
1687,Segment 2,155.12,0.0,0,263.0
1688,Segment 2,395.57,702.51,1,54.0
1689,Segment 2,585.18,562.2,2,4.0
1690,Segment 2,212.71,273.0,0,172.0
1691,Segment 2,1000.99,485.89,4,54.0
1692,Segment 4,399.59,213.8,5,51.0
1693,Segment 4,1031.48,283.9,10,2.0
1694,Segment 2,233.52,259.05,1,203.0
1695,Segment 4,324.26,0.0,4,184.0
1696,Segment 2,159.77,0.0,3,240.0
1697,Segment 2,272.91,0.0,0,118.0
1698,Segment 2,199.67,0.0,0,188.0
1699,Segment 0,98.03,1837.92,0,459.0
1700,Segment 4,225.3,404.34,5,118.0
1701,Segment 4,1668.39,1326.44,9,69.0
1702,Segment 2,719.79,1043.87,4,21.0
1703,Segment 2,210.82,413.7,1,13.0
1704,Segment 0,98.64,0.0,1,376.0
1705,Segment 4,1235.31,0.0,9,54.0
1706,Segment 4,919.02,1236.75,8,88.0
1707,Segment 4,552.49,464.56,8,120.0
1708,Segment 0,84.95,0.0,0,541.0
1709,Segment 4,541.68,0.0,3,224.0
1710,Segment 2,331.56,163.55,1,95.0
1711,Segment 0,122.08,0.0,1,399.0
1712,Segment 4,497.86,596.91,4,65.0
1713,Segment 2,319.93,149.34,0,90.0
1714,Segment 0,113.35,537.71,0,387.0
1715,Segment 1,348.48,514.82,1,112.0
1716,Segment 2,378.2,0.0,0,65.0
1717,Segment 4,301.29,1142.81,3,105.0
1718,Segment 4,356.04,0.0,3,190.0
1719,Segment 4,322.38,0.0,3,61.0
1720,Segment 4,285.4,279.05,2,210.0
1721,Segment 4,577.37,333.65,3,95.0
1722,Segment 2,1071.84,1784.71,4,47.0
1723,Segment 4,133.73,0.0,1,89.0
1724,Segment 0,183.9,321.92,2,209.0
1725,Segment 0,122.89,0.0,1,319.0
1726,Segment 1,244.99,1040.38,1,176.0
1727,Segment 4,524.86,0.0,3,15.0
1728,Segment 2,448.29,0.0,1,214.0
1729,Segment 2,205.98,213.73,0,180.0
1730,Segment 0,343.52,0.0,5,238.0
1731,Segment 4,691.98,2362.84,4,198.0
1732,Segment 0,133.02,139.56,1,209.0
1733,Segment 1,96.58,123.8,0,467.0
1734,Segment 4,635.88,0.0,6,119.0
1735,Segment 4,231.48,0.0,1,117.0
1736,Segment 4,674.91,1791.1,5,169.0
1737,Segment 1,673.42,685.57,4,86.0
1738,Segment 2,260.61,131.78,0,127.0
1739,Segment 2,1037.15,1348.0,4,42.0
1740,Segment 2,773.64,130.55,2,51.0
1741,Segment 4,2557.17,2658.07,12,12.0
1742,Segment 4,536.38,1406.49,3,91.0
1743,Segment 4,762.06,752.57,6,23.0
1744,Segment 1,219.55,268.05,1,184.0
1745,Segment 0,125.62,0.0,0,342.0
1746,Segment 1,376.99,0.0,1,183.0
1747,Segment 4,378.26,148.96,5,40.0
1748,Segment 4,299.69,138.24,4,14.0
1749,Segment 4,993.87,587.09,7,9.0
1750,Segment 4,910.49,1651.49,5,26.0
1751,Segment 0,131.31,0.0,0,324.0
1752,Segment 0,71.95,0.0,1,491.0
1753,Segment 2,304.92,105.6,0,98.0
1754,Segment 1,140.12,0.0,0,299.0
1755,Segment 4,388.23,695.91,4,6.0
1756,Segment 2,848.96,1090.1,4,44.0
1757,Segment 4,1481.06,2978.35,11,43.0
1758,Segment 2,193.01,0.0,0,197.0
1759,Segment 3,6440.22,5145.55,90,7.0
1760,Segment 4,1363.05,1779.0,11,70.0
1761,Segment 0,144.79,0.0,0,287.0
1762,Segment 4,1226.99,0.0,10,44.0
1763,Segment 4,547.86,1379.12,4,160.0
1764,Segment 1,1192.97,2398.62,14,7.0
1765,Segment 4,1214.6,1978.87,6,56.0
1766,Segment 2,372.77,0.0,0,67.0
1767,Segment 1,103.46,355.56,0,431.0
1768,Segment 4,310.99,281.75,3,64.0
1769,Segment 4,876.01,756.76,8,117.0
1770,Segment 4,701.66,447.9,10,22.0
1771,Segment 4,3223.61,1298.28,27,22.0
1772,Segment 4,589.09,902.53,1,169.0
1773,Segment 0,93.97,0.0,0,482.0
1774,Segment 1,941.67,1668.85,7,9.0
1775,Segment 4,547.55,326.4,4,125.0
1776,Segment 4,269.52,0.0,3,119.0
1777,Segment 2,262.03,757.37,1,196.0
1778,Segment 4,319.38,60.8,3,12.0
1779,Segment 4,176.08,164.22,1,188.0
1780,Segment 4,519.54,546.95,4,26.0
1781,Segment 4,636.49,126.2,4,110.0
1782,Segment 0,129.85,0.0,2,404.0
1783,Segment 0,76.36,0.0,2,462.0
1784,Segment 2,192.3,0.0,0,198.0
1785,Segment 4,1583.54,952.13,26,4.0
1786,Segment 4,908.08,3848.57,9,40.0
1787,Segment 0,142.96,0.0,1,317.0
1788,Segment 1,454.48,0.0,1,242.0
1789,Segment 4,1013.31,1106.72,2,13.0
1790,Segment 0,690.35,1432.0,2,225.0
1791,Segment 1,164.93,0.0,0,243.0
1792,Segment 0,163.77,227.39,2,260.0
1793,Segment 2,284.8,0.0,1,88.0
1794,Segment 2,170.32,0.0,0,233.0
1795,Segment 4,1295.77,1729.76,5,62.0
1796,Segment 4,625.31,274.52,8,8.0
1797,Segment 0,85.09,0.0,0,540.0
1798,Segment 2,141.26,0.0,0,296.0
1799,Segment 2,205.98,0.0,0,180.0
1800,Segment 4,330.45,391.7,4,40.0
1801,Segment 2,166.51,0.0,0,240.0
1802,Segment 0,130.65,0.0,0,326.0
1803,Segment 0,122.67,138.6,0,352.0
1804,Segment 4,331.64,850.98,3,13.0
1805,Segment 4,434.31,558.26,5,5.0
1806,Segment 2,286.78,157.05,3,190.0
1807,Segment 1,332.21,0.0,0,84.0
1808,Segment 2,1194.84,320.81,6,21.0
1809,Segment 0,113.59,0.0,0,386.0
1810,Segment 2,206.8,0.0,0,179.0
1811,Segment 4,16.37,0.0,18,232.0
1812,Segment 2,557.49,1116.19,0,21.0
1813,Segment 4,977.11,277.56,6,6.0
1814,Segment 2,205.17,108.33,0,181.0
1815,Segment 4,222.66,1576.8,2,121.0
1816,Segment 0,102.85,0.0,0,434.0
1817,Segment 2,608.29,866.24,2,187.0
1818,Segment 2,242.11,0.0,1,198.0
1819,Segment 2,414.45,0.0,1,113.0
1820,Segment 0,97.11,0.0,0,464.0
1821,Segment 2,336.51,0.0,0,82.0
1822,Segment 0,101.45,0.0,0,441.0
1823,Segment 4,283.9,0.0,2,182.0
1824,Segment 3,7390.19,5131.72,132,2.0
1825,Segment 4,1765.49,10231.7,7,69.0
1826,Segment 4,482.7,1581.15,6,170.0
1827,Segment 4,345.41,457.56,5,104.0
1828,Segment 2,147.8,0.0,1,203.0
1829,Segment 1,203.86,0.0,1,251.0
1830,Segment 2,176.07,0.0,0,223.0
1831,Segment 0,92.97,0.0,0,488.0
